0.769497663,0.086213599
0.78365679,0.086564065
0.792194103,0.086770653
1.795982942,0.098876796
1.472184638,0.096538839
0.592855602,0.080817859
0.335771008,0.066860829
1.025006557,0.091314135
0.035426299,0.015277617
1.044907438,0.091625056
0.604311824,0.08123774
0.541149691,0.078765989
1.74451691,0.098556646
0.712615022,0.084698644
0.670316129,0.083446913
0.607026098,0.081335521
0.797021246,0.08688593
1.009046062,0.091057514
0.501280854,0.076983602
1.727343377,0.098446055
0.950636038,0.090058816
1.459725698,0.096430896
1.778672984,0.098770956
0.6319616,0.082204736
0.514627689,0.077601766
0.554506758,0.079322213
0.88746481,0.088860371
0.325461886,0.0660279
1.565054279,0.097296037
0.459265609,0.074879565
0.688171783,0.083989494
0.826626436,0.087569719
0.196456884,0.05213669
0.711621967,0.084670557
0.955207386,0.090140551
1.058366822,0.091829861
0.629449121,0.08211946
0.931105776,0.08970232
0.803773107,0.08704535
0.951827476,0.09008018
1.331159526,0.095215882
0.651054168,0.08283672
1.0091228,0.091058764
1.047903654,0.091671024
0.594610927,0.080882957
1.25355348,0.094380006
1.60701268,0.097612922
0.922329721,0.089538164
1.196185397,0.09370331
0.429699074,0.073236358
1.266030611,0.094520276
0.906531798,0.089236232
0.246199422,0.05839929
1.318640332,0.095086737
0.849763981,0.088077831
1.203559694,0.093793345
0.458716502,0.074850348
0.957473165,0.090180828
1.089772811,0.092291407
0.74792388,0.085659936
1.034278855,0.091460226
0.792069048,0.086767652
1.294315896,0.094829715
1.696768439,0.098244265
0.869064027,0.088485189
1.795168944,0.09887186
0.735818506,0.085338347
1.671981297,0.098075892
1.065227255,0.091932605
0.554222541,0.079310577
0.455267243,0.074665736
1.160431455,0.093253163
1.672359874,0.098078497
1.485005103,0.09664827
1.146918069,0.093076905
0.148328698,0.044476928
1.361649199,0.095521867
0.353292424,0.068208019
1.077748155,0.092117326
0.922291067,0.089537436
1.054671432,0.09177406
1.663767423,0.098019121
1.154803956,0.093180183
1.487398211,0.096668515
0.80406244,0.087052135
0.941441047,0.089892466
0.514197953,0.077582212
1.238572397,0.094208422
0.919231186,0.089479604
1.487829084,0.096672154
1.306180254,0.094956101
0.866212193,0.088425906
0.985520844,0.090666897
0.156852937,0.045975326
0.161882442,0.046828221
0.636958137,0.08237284
1.32702701,0.095173483
1.136565177,0.092939499
1.792740593,0.098857109
0.779237783,0.08645575
1.837962943,0.099126092
0.808720759,0.087160846
0.538579232,0.078656707
1.685043915,0.098165168
0.742217369,0.085509344
0.258943717,0.05979543
0.735554184,0.085331234
1.078870812,0.092133715
1.438708412,0.096245133
1.354432359,0.09545051
1.6254038,0.097747282
1.501747763,0.096788728
1.03554419,0.091479995
1.199826218,0.093747878
1.63866878,0.097842544
0.661662287,0.083176061
1.105680442,0.092516858
0.097994987,0.034002957
1.242996521,0.094259458
0.632713639,0.082230163
1.139744429,0.092981917
0.497556473,0.076807014
1.170370527,0.093380617
0.260203367,0.059929419
0.768604084,0.086191145
1.728005034,0.098450352
0.8610906,0.088318657
1.076702804,0.09210204
1.219034746,0.093979289
0.313290573,0.065003234
0.764765448,0.086094225
1.083831537,0.092205796
0.734057496,0.085290886
0.602058551,0.081156078
0.20170012,0.052866108
1.026117277,0.09133175
0.833879656,0.087731399
1.697375526,0.098248334
0.479615553,0.075930106
1.076818765,0.092103737
0.43123612,0.073325446
0.854678663,0.088182949
1.72003786,0.098398417
1.132797595,0.092888973
0.960466539,0.090233803
0.708091423,0.084570215
1.431613216,0.096181356
0.800712658,0.08697335
1.589944875,0.09748579
1.406239451,0.095948729
0.263952759,0.060324133
1.614431883,0.097667449
0.92944538,0.089671454
0.561291588,0.079597489
1.526871418,0.096994452
0.632011622,0.082206429
1.039456722,0.091540872
0.624143356,0.081937715
0.547350171,0.079026595
0.58362082,0.080470705
1.78086714,0.098784473
0.91624577,0.089422879
0.054393811,0.021848903
1.738430117,0.098517671
1.752611413,0.098608104
1.066963821,0.091958439
0.804929303,0.08707244
1.936393008,0.099672594
0.639393309,0.082454063
0.372500952,0.069593714
1.470395207,0.096523433
0.53640895,0.078563862
1.078406401,0.092126939
1.186308853,0.093581247
1.042450097,0.091587194
0.861249762,0.088322005
1.810293841,0.098962937
0.753295015,0.085800069
0.83815826,0.087825735
0.960351715,0.090231776
1.149235575,0.09310738
1.02990987,0.09139166
0.695295401,0.084200066
1.060485377,0.091861706
1.646972467,0.097901488
1.075464186,0.092083896
0.365717258,0.069114683
0.875781214,0.088623606
1.422797939,0.096101351
0.048845893,0.020021984
1.05067136,0.091713293
0.726492206,0.085084989
1.437921699,0.096238089
1.046021569,0.091642174
0.6246504,0.081955182
1.693651145,0.098223329
1.779702987,0.098777305
0.191406914,0.051416675
1.225536496,0.094056226
1.062759113,0.091895767
1.296867029,0.094857058
0.648364906,0.08274938
1.329399086,0.095197848
0.181636667,0.049972534
0.617052708,0.081691243
0.759840534,0.085968769
0.350368398,0.067988927
0.897407861,0.089057972
0.868074383,0.088464652
0.757519618,0.085909209
0.974534148,0.090479211
0.764210088,0.086080141
0.549593213,0.079119838
1.533379989,0.097046787
1.769168764,0.09871206
1.347629907,0.09538265
1.034509071,0.091463826
1.420886863,0.096083893
1.740255928,0.098529387
0.29937303,0.063772954
0.803112019,0.087029834
1.576799266,0.097386229
0.844794729,0.087970562
1.610464213,0.097638344
1.81214921,0.098974017
1.074342665,0.092067438
0.533342816,0.078431783
0.091296559,0.032355517
1.204349817,0.093802936
1.268236136,0.094544826
1.330778676,0.095211984
1.407251264,0.095958144
1.023551365,0.09129101
0.361417622,0.068805298
0.992101039,0.09077768
0.432403683,0.073392839
1.120631967,0.092723889
0.486079787,0.076251182
1.634454409,0.097812426
0.133603978,0.041719487
0.303736331,0.064165667
0.581398242,0.080385963
1.199287342,0.093741296
1.354334588,0.095449539
1.492094614,0.09670808
1.051632583,0.09172793
1.383306542,0.095732154
0.271885827,0.061139535
1.026117277,0.09133175
1.173007493,0.093414127
0.210203896,0.054011512
1.087829903,0.092263496
1.106775815,0.092532184
1.391933099,0.095814344
0.337705958,0.067013745
0.066026248,0.025451132
0.83120972,0.087672143
0.489054971,0.076396996
0.488280764,0.07635917
0.805053221,0.087075339
1.614757028,0.097669828
0.660313961,0.083133382
1.145919898,0.093063748
1.017005277,0.091186313
0.834324171,0.087741235
0.895180167,0.089014006
0.334009999,0.066720734
0.229455625,0.056445251
1.151276822,0.093134136
0.347689936,0.067786262
0.22920324,0.056414688
1.794761945,0.09886939
1.060986167,0.091869218
1.278853918,0.094662007
1.1234298,0.092762119
0.876530978,0.088638951
0.788518608,0.086682141
1.378856839,0.095689413
0.841379577,0.087896259
0.873926981,0.088585566
1.144044634,0.093038977
0.777085122,0.086402639
1.132757805,0.092888438
1.205972697,0.093822604
0.560560582,0.07956806
0.938705741,0.089842472
1.424001882,0.096112328
1.383203087,0.095731163
1.905924935,0.099508832
1.843306225,0.099157096
0.470589955,0.075471787
0.541731768,0.078790633
1.012183818,0.091108489
1.82218321,0.099033586
1.174876504,0.093437802
0.500525973,0.076947957
1.037269956,0.091506894
0.178555754,0.049502541
1.345878561,0.095365084
1.503268893,0.096801354
